"","yy","mm","dd","hh","mm_2","wdir","wspd","gst","wvht","dpd","apd","mwd","pres","atmp","wtmp","dewp","vis","tide"
"1129",2024,"02","18","10","19",170,5.1,99,99,99,99,999,1015.6,13.6,13.5,999,99,99
"1130",2024,"02","18","11","19",170,4.6,99,99,99,99,999,1015.3,13.6,13.5,999,99,99
"1131",2024,"02","18","12","19",180,7.2,99,99,99,99,999,1015,13.5,13.5,999,99,99
"1132",2024,"02","18","13","19",80,7.2,99,99,99,99,999,1015,12.6,13.5,999,99,99
"1133",2024,"02","18","14","19",90,6.2,99,99,99,99,999,1014.8,12.1,13.5,999,99,99
"1134",2024,"02","18","15","19",120,5.7,99,99,99,99,999,1014.8,12.3,13.5,999,99,99
"1135",2024,"02","18","16","19",80,4.6,99,99,99,99,999,1014.8,12.8,13.5,999,99,99
"1136",2024,"02","18","17","19",110,6.2,99,99,99,99,999,1014.3,13.2,13.5,999,99,99
"1137",2024,"02","18","18","19",130,3.6,99,99,99,99,999,1014,13.8,13.5,999,99,99
"1138",2024,"02","18","19","19",140,6.2,99,99,99,99,999,1013.4,14.6,13.6,999,99,99
"1139",2024,"02","18","19","59",160,6.2,99,99,99,99,999,1013,15.8,13.6,999,99,99
"1140",2024,"02","18","21","19",170,10.3,99,99,99,99,999,1011.1,15.4,13.5,999,99,99
"1141",2024,"02","18","22","19",160,9.3,99,99,99,99,999,1010.4,15.6,13.6,999,99,99
"1142",2024,"02","18","23","19",170,13.4,99,99,99,99,999,1009.9,15.6,13.6,999,99,99
"1143",2024,"02","19","00","19",170,14.9,99,99,99,99,999,1009.1,15.7,13.5,999,99,99
"1144",2024,"02","19","01","19",160,11.8,99,99,99,99,999,1008.6,15.5,13.5,999,99,99
"1145",2024,"02","19","02","19",170,11.3,99,99,99,99,999,1008.2,15.6,13.6,999,99,99
"1146",2024,"02","19","03","19",170,16,99,99,99,99,999,1008.5,15.3,13.5,999,99,99
"1147",2024,"02","19","04","19",170,11.8,99,99,99,99,999,1008,15,13.5,999,99,99
"1148",2024,"02","19","05","19",170,11.3,99,99,99,99,999,1008.4,14.6,13.5,999,99,99
"1149",2024,"02","19","06","19",220,7.7,99,99,99,99,999,1008.7,13.2,13.5,999,99,99
"1150",2024,"02","19","07","19",200,8.2,99,99,99,99,999,1008.9,13.9,13.5,999,99,99
"1151",2024,"02","19","08","19",200,9.3,99,99,99,99,999,1008.7,13.6,13.5,999,99,99
"1152",2024,"02","19","09","19",180,7.2,99,99,99,99,999,1008.8,13.7,13.5,999,99,99
"1153",2024,"02","19","10","19",150,10.3,99,99,99,99,999,1006.8,13.5,13.5,999,99,99
"1154",2024,"02","19","11","19",180,9.8,99,99,99,99,999,1007.8,14,13.5,999,99,99
"1155",2024,"02","19","12","19",180,10.3,99,99,99,99,999,1008.5,14.5,13.5,999,99,99
"1156",2024,"02","19","13","19",180,16.5,99,99,99,99,999,1008.9,14.5,13.5,999,99,99
"1157",2024,"02","19","14","19",180,9.3,99,99,99,99,999,1009.7,14.4,13.5,999,99,99
"1158",2024,"02","19","15","19",170,12.4,99,99,99,99,999,1010.4,14.4,13.5,999,99,99
"1159",2024,"02","19","16","19",170,9.3,99,99,99,99,999,1011.1,14.5,13.5,999,99,99
"1160",2024,"02","19","17","19",170,15.4,99,99,99,99,999,1011.5,14.9,13.5,999,99,99
"1161",2024,"02","19","18","19",170,13.4,99,99,99,99,999,1012,15,13.5,999,99,99
"1162",2024,"02","19","19","19",170,17.5,99,99,99,99,999,1012.7,14.9,13.6,999,99,99
"1163",2024,"02","19","20","19",170,12.9,99,99,99,99,999,1012.6,15,13.6,999,99,99
"1164",2024,"02","19","21","19",170,16,99,99,99,99,999,1012.6,14.7,13.6,999,99,99
"1165",2024,"02","19","22","19",180,18,99,99,99,99,999,1012.5,14.8,13.6,999,99,99
"1166",2024,"02","19","23","19",180,11.3,99,99,99,99,999,1013,14.7,13.6,999,99,99
"1167",2024,"02","20","00","19",180,11.8,99,99,99,99,999,1013.5,14.5,13.6,999,99,99
"1168",2024,"02","20","01","19",180,16,99,99,99,99,999,1014.1,14.6,13.6,999,99,99
"1169",2024,"02","20","02","19",180,14.4,99,99,99,99,999,1014.7,14.5,13.6,999,99,99
"1170",2024,"02","20","04","19",170,9.3,99,99,99,99,999,1016.2,14.4,13.5,999,99,99
"1171",2024,"02","20","05","19",180,16.5,99,99,99,99,999,1016.8,14.3,13.5,999,99,99
"1172",2024,"02","20","06","19",180,16.5,99,99,99,99,999,1017.2,14.2,13.5,999,99,99
"1173",2024,"02","20","07","19",180,17.5,99,99,99,99,999,1017.3,14.2,13.5,999,99,99
"1174",2024,"02","20","08","19",170,17.5,99,99,99,99,999,1017.4,14.1,13.5,999,99,99
"1175",2024,"02","20","10","19",170,8.8,99,99,99,99,999,1017.4,14,13.5,999,99,99
"1176",2024,"02","20","11","19",170,8.2,99,99,99,99,999,1017.2,14,13.5,999,99,99
"1177",2024,"02","20","12","19",170,8.2,99,99,99,99,999,1017.1,13.9,13.5,999,99,99
"1178",2024,"02","20","13","19",170,7.7,99,99,99,99,999,1017.4,13.8,13.5,999,99,99
"1179",2024,"02","20","14","19",130,8.2,99,99,99,99,999,1017.8,13.4,13.5,999,99,99
"1180",2024,"02","20","15","19",100,8.2,99,99,99,99,999,1018,12.6,13.5,999,99,99
"1181",2024,"02","20","16","19",90,8.2,99,99,99,99,999,1018.9,12.3,13.5,999,99,99
"1182",2024,"02","20","17","19",90,7.7,99,99,99,99,999,1019,12.2,13.5,999,99,99
"1183",2024,"02","20","18","19",100,8.8,99,99,99,99,999,1018.8,13.1,13.5,999,99,99
"1184",2024,"02","20","19","19",120,99,99,99,99,99,999,1018.3,13.9,13.6,999,99,99
"1185",2024,"02","20","20","19",190,7.2,99,99,99,99,999,1018.2,13.8,13.6,999,99,99
"1186",2024,"02","20","21","19",190,11.3,99,99,99,99,999,1017.2,14,13.6,999,99,99
"1187",2024,"02","20","22","19",240,5.1,99,99,99,99,999,1018.1,11.9,13.5,999,99,99
"1188",2024,"02","20","22","59",180,11.3,99,99,99,99,999,1017.6,13.2,13.5,999,99,99
"1189",2024,"02","21","00","19",170,4.6,99,99,99,99,999,1017.4,13,13.5,999,99,99
"1190",2024,"02","21","01","19",180,5.7,99,99,99,99,999,1017.6,13.2,13.5,999,99,99
"1191",2024,"02","21","02","19",170,3.1,99,99,99,99,999,1017.6,13.6,13.5,999,99,99
"1192",2024,"02","21","03","19",180,7.7,99,99,99,99,999,1017.8,13.3,13.5,999,99,99
"1193",2024,"02","21","04","19",190,8.2,99,99,99,99,999,1018.2,13.4,13.5,999,99,99
"1194",2024,"02","21","05","19",190,5.1,99,99,99,99,999,1018.5,13.2,13.5,999,99,99
"1195",2024,"02","21","06","19",190,4.6,99,99,99,99,999,1019.2,13.1,13.5,999,99,99
"1196",2024,"02","21","07","19",180,4.6,99,99,99,99,999,1018.7,12.9,13.5,999,99,99
"1197",2024,"02","21","08","09",170,4.6,99,99,99,99,999,1019,12.8,13.5,999,99,99
"1198",2024,"02","21","08","59",190,5.1,99,99,99,99,999,1019.2,12.7,13.5,999,99,99
"1199",2024,"02","21","09","59",200,14.9,99,99,99,99,999,1019.1,12.6,13.5,999,99,99
"1200",2024,"02","21","10","59",260,3.1,99,99,99,99,999,1019.4,12.5,13.5,999,99,99
"1201",2024,"02","21","11","59",300,11.8,99,99,99,99,999,1019.6,12.6,13.5,999,99,99
"1202",2024,"02","21","12","59",340,4.1,99,99,99,99,999,1019.9,12.3,13.5,999,99,99
"1203",2024,"02","21","13","59",360,3.1,99,99,99,99,999,1020.4,12,13.4,999,99,99
"1204",2024,"02","21","14","59",50,2.6,99,99,99,99,999,1020.5,11.8,13.4,999,99,99
"1205",2024,"02","21","15","59",70,3.6,99,99,99,99,999,1021,12.1,13.5,999,99,99
"1206",2024,"02","21","16","59",70,2.6,99,99,99,99,999,1022,12,13.5,999,99,99
"1207",2024,"02","21","17","59",60,99,99,99,99,99,999,1023.2,11.6,13.5,999,99,99
"1208",2024,"02","21","18","59",50,99,99,99,99,99,999,1023.9,11.9,13.8,999,99,99
"1209",2024,"02","21","19","59",0,0,99,99,99,99,999,1024.2,12.8,13.9,999,99,99
"1210",2024,"02","21","21","19",240,3.1,99,99,99,99,999,1024,13.2,13.7,999,99,99
"1211",2024,"02","21","23","19",250,6.2,99,99,99,99,999,1023.2,13.6,14.1,999,99,99
"1212",2024,"02","22","00","19",260,4.6,99,99,99,99,999,1023,13.4,13.9,999,99,99
"1213",2024,"02","22","01","19",280,3.6,99,99,99,99,999,1023.2,13.3,13.9,999,99,99
"1214",2024,"02","22","02","19",270,11.8,99,99,99,99,999,1023.4,13.2,13.8,999,99,99
"1215",2024,"02","22","03","19",270,4.6,99,99,99,99,999,1023.7,13.2,13.8,999,99,99
"1216",2024,"02","22","04","19",270,5.1,99,99,99,99,999,1024.6,13.3,13.7,999,99,99
"1217",2024,"02","22","05","19",280,3.6,99,99,99,99,999,1025.1,13.2,13.8,999,99,99
"1218",2024,"02","22","06","19",290,4.6,99,99,99,99,999,1025,13.2,13.8,999,99,99
"1219",2024,"02","22","07","19",10,3.6,99,99,99,99,999,1024.8,12.4,13.8,999,99,99
"1220",2024,"02","22","08","19",10,99,99,99,99,99,999,1024.9,12.6,13.7,999,99,99
"1221",2024,"02","22","09","19",20,2.6,99,99,99,99,999,1024.7,12.4,13.7,999,99,99
"1222",2024,"02","22","10","19",110,1.5,99,99,99,99,999,1024.3,12.2,13.6,999,99,99
"1223",2024,"02","22","11","19",100,1.5,99,99,99,99,999,1023.8,12,13.6,999,99,99
"1224",2024,"02","22","12","19",80,3.6,99,99,99,99,999,1023.9,11.5,13.6,999,99,99
"1225",2024,"02","22","13","19",30,4.1,99,99,99,99,999,1024.1,11.6,13.6,999,99,99
"1226",2024,"02","22","14","19",60,5.1,99,99,99,99,999,1024.2,10.7,13.6,999,99,99
"1227",2024,"02","22","15","19",80,4.6,99,99,99,99,999,1024.7,10.3,13.5,999,99,99
"1228",2024,"02","22","16","19",70,3.6,99,99,99,99,999,1025.5,10.6,13.5,999,99,99
"1229",2024,"02","22","17","19",50,5.7,99,99,99,99,999,1026.3,10.3,13.5,999,99,99
"1230",2024,"02","22","18","19",40,4.1,99,99,99,99,999,1026.3,10.9,13.6,999,99,99
"1231",2024,"02","22","19","19",20,2.1,99,99,99,99,999,1026.1,11.3,13.7,999,99,99
"1232",2024,"02","22","20","09",340,16.5,99,99,99,99,999,1025.9,11.8,13.8,999,99,99
"1233",2024,"02","22","20","59",300,99,99,99,99,99,999,1025.4,12.1,13.9,999,99,99
"1234",2024,"02","22","21","59",290,3.1,99,99,99,99,999,1025,12.6,14,999,99,99
"1235",2024,"02","22","22","59",300,4.1,99,99,99,99,999,1024.4,13,14.2,999,99,99
"1236",2024,"02","23","09","01",50,3.6,99,99,99,99,999,1023.6,12.8,13.8,999,99,99
"1237",2024,"02","23","10","01",70,4.6,99,99,99,99,999,1022.9,12,13.7,999,99,99
"1238",2024,"02","23","11","01",70,4.6,99,99,99,99,999,1022.2,11.4,13.7,999,99,99
"1239",2024,"02","23","12","01",80,6.2,99,99,99,99,999,1021.5,11,13.7,999,99,99
"1240",2024,"02","23","13","01",90,7.2,99,99,99,99,999,1021.1,11.2,13.6,999,99,99
"1241",2024,"02","23","14","01",70,6.7,99,99,99,99,999,1020.5,11.4,13.6,999,99,99
"1242",2024,"02","23","15","01",70,9.3,99,99,99,99,999,1020.1,11.3,13.6,999,99,99
"1243",2024,"02","23","16","01",60,10.3,99,99,99,99,999,1019.9,12.1,13.6,999,99,99
"1244",2024,"02","23","17","01",80,9.8,99,99,99,99,999,1020,12.4,13.6,999,99,99
"1245",2024,"02","23","18","01",90,6.2,99,99,99,99,999,1020.3,12.6,13.6,999,99,99
"1246",2024,"02","23","19","01",60,7.2,99,99,99,99,999,1020.1,13,13.7,999,99,99
"1247",2024,"02","23","20","01",60,5.7,99,99,99,99,999,1019.6,13.6,13.7,999,99,99
"1248",2024,"02","23","21","01",100,2.6,99,99,99,99,999,1019.1,14,13.8,999,99,99
"1249",2024,"02","23","22","01",40,5.1,99,99,99,99,999,1017.6,15.7,13.9,999,99,99
"1250",2024,"02","23","22","48",60,6.2,99,99,99,99,999,1017.6,16.5,13.8,999,99,99
"1251",2024,"02","24","00","01",50,4.6,99,99,99,99,999,1017.2,16.4,13.8,999,99,99
"1252",2024,"02","24","01","01",60,3.1,99,99,99,99,999,1017.3,16,13.8,999,99,99
"1253",2024,"02","24","02","01",50,3.6,99,99,99,99,999,1017.1,15.9,13.8,999,99,99
"1254",2024,"02","24","03","01",50,3.1,99,99,99,99,999,1017.4,16,13.7,999,99,99
"1255",2024,"02","24","04","01",40,2.6,99,99,99,99,999,1017.9,15.2,13.7,999,99,99
"1256",2024,"02","24","05","01",30,5.1,99,99,99,99,999,1017.8,14.8,13.7,999,99,99
"1257",2024,"02","24","06","01",50,6.7,99,99,99,99,999,1017.8,15.2,13.7,999,99,99
"1258",2024,"02","24","07","01",60,9.8,99,99,99,99,999,1017.7,14.9,13.7,999,99,99
"1259",2024,"02","24","08","01",50,8.2,99,99,99,99,999,1017.7,14.8,13.7,999,99,99
"1260",2024,"02","24","09","01",40,7.7,99,99,99,99,999,1017.4,14.4,13.7,999,99,99
"1261",2024,"02","24","10","01",60,7.2,99,99,99,99,999,1017.1,14.3,13.7,999,99,99
"1262",2024,"02","24","11","01",70,6.2,99,99,99,99,999,1017.1,14,13.7,999,99,99
"1263",2024,"02","24","12","01",70,7.2,99,99,99,99,999,1016.8,13.6,13.6,999,99,99
"1264",2024,"02","24","13","01",80,6.7,99,99,99,99,999,1016.8,13.3,13.6,999,99,99
"1265",2024,"02","24","14","01",80,4.6,99,99,99,99,999,1016.8,12.8,13.6,999,99,99
"1266",2024,"02","24","15","01",70,6.2,99,99,99,99,999,1016.9,12.5,13.6,999,99,99
"1267",2024,"02","24","16","01",80,6.2,99,99,99,99,999,1017.1,12.8,13.6,999,99,99
"1268",2024,"02","24","17","01",70,6.7,99,99,99,99,999,1017.6,12.7,13.6,999,99,99
"1269",2024,"02","24","18","01",80,6.2,99,99,99,99,999,1017.8,14,13.7,999,99,99
"1270",2024,"02","24","19","01",90,3.6,99,99,99,99,999,1018.1,14.7,13.7,999,99,99
"1271",2024,"02","24","20","01",50,1.5,99,99,99,99,999,1017.8,15,14,999,99,99
"1272",2024,"02","24","21","01",350,0.5,99,99,99,99,999,1017.2,16.1,13.9,999,99,99
"1273",2024,"02","24","22","01",230,2.1,99,99,99,99,999,1016.9,16.1,14.1,999,99,99
"1274",2024,"02","24","22","48",230,4.1,99,99,99,99,999,1017,15.6,14.3,999,99,99
"1275",2024,"02","25","00","01",230,4.1,99,99,99,99,999,1016.8,15.1,14.2,999,99,99
"1276",2024,"02","25","01","01",230,3.6,99,99,99,99,999,1016.7,15,14.1,999,99,99
"1277",2024,"02","25","02","01",230,2.6,99,99,99,99,999,1017.2,14.7,14.1,999,99,99
"1278",2024,"02","25","03","01",270,1.5,99,99,99,99,999,1017.6,14.5,14.1,999,99,99
"1279",2024,"02","25","04","01",200,1.5,99,99,99,99,999,1017.8,14.3,14,999,99,99
"1280",2024,"02","25","05","01",190,1.5,99,99,99,99,999,1018,14.2,13.9,999,99,99
"1281",2024,"02","25","06","01",170,2.1,99,99,99,99,999,1017.7,13.8,13.9,999,99,99
"1282",2024,"02","25","07","01",200,2.1,99,99,99,99,999,1017.7,13.8,13.8,999,99,99
"1283",2024,"02","25","08","01",0,0,99,99,99,99,999,1017.7,13.6,13.8,999,99,99
"1284",2024,"02","25","09","01",200,1,99,99,99,99,999,1018,13.5,13.8,999,99,99
"1285",2024,"02","25","10","01",190,2.1,99,99,99,99,999,1017.8,13.4,13.8,999,99,99
"1286",2024,"02","25","11","01",190,4.6,99,99,99,99,999,1017.4,13,13.7,999,99,99
"1287",2024,"02","25","12","01",190,4.6,99,99,99,99,999,1017.8,13.2,13.7,999,99,99
"1288",2024,"02","25","13","01",210,4.1,99,99,99,99,999,1018.5,13.5,13.7,999,99,99
"1289",2024,"02","25","14","01",150,1.5,99,99,99,99,999,1018.2,13.2,13.7,999,99,99
"1290",2024,"02","25","15","01",130,1,99,99,99,99,999,1018.1,13.2,13.7,999,99,99
"1291",2024,"02","25","16","01",110,3.6,99,99,99,99,999,1018.7,12.1,13.7,999,99,99
"1292",2024,"02","25","17","01",70,2.1,99,99,99,99,999,1019.3,13,13.7,999,99,99
"1293",2024,"02","25","18","01",100,2.1,99,99,99,99,999,1019.5,13.1,13.9,999,99,99
"1294",2024,"02","25","19","01",120,1,99,99,99,99,999,1019.4,13,14,999,99,99
"1295",2024,"02","25","20","01",270,1.5,99,99,99,99,999,1019.3,13.7,14.2,999,99,99
"1296",2024,"02","25","21","01",260,3.1,99,99,99,99,999,1018.9,13.6,14.4,999,99,99
"1297",2024,"02","25","22","01",230,4.6,99,99,99,99,999,1018.3,13.4,14.2,999,99,99
"1298",2024,"02","25","22","48",220,4.6,99,99,99,99,999,1018,13.5,14.2,999,99,99
"1299",2024,"02","26","00","01",200,2.6,99,99,99,99,999,1017.2,13.7,14.4,999,99,99
"1300",2024,"02","26","01","01",250,4.1,99,99,99,99,999,1017.8,13.8,14.3,999,99,99
"1301",2024,"02","26","02","01",260,3.6,99,99,99,99,999,1018.2,13.6,14.1,999,99,99
"1302",2024,"02","26","03","01",270,2.1,99,99,99,99,999,1018.1,13.5,14.1,999,99,99
"1303",2024,"02","26","04","01",270,1,99,99,99,99,999,1018.5,13.4,14,999,99,99
"1304",2024,"02","26","05","01",230,1.5,99,99,99,99,999,1019,13.4,13.9,999,99,99
"1305",2024,"02","26","06","01",220,0.5,99,99,99,99,999,1019.3,13.3,13.8,999,99,99
"1306",2024,"02","26","07","01",0,0,99,99,99,99,999,1019.3,13.1,13.8,999,99,99
"1307",2024,"02","26","08","01",70,3.1,99,99,99,99,999,1019,13,13.8,999,99,99
"1308",2024,"02","26","09","01",90,1.5,99,99,99,99,999,1018.4,12.8,13.8,999,99,99
"1309",2024,"02","26","10","01",90,4.6,99,99,99,99,999,1018,12.2,13.8,999,99,99
"1310",2024,"02","26","11","01",80,3.1,99,99,99,99,999,1017.9,12.3,13.7,999,99,99
"1311",2024,"02","26","12","01",90,2.1,99,99,99,99,999,1017.9,11.8,13.7,999,99,99
"1312",2024,"02","26","13","01",80,4.1,99,99,99,99,999,1017.2,12,13.8,999,99,99
"1313",2024,"02","26","14","01",40,3.6,99,99,99,99,999,1017.5,11.3,13.8,999,99,99
"1314",2024,"02","26","15","01",80,7.2,99,99,99,99,999,1017.5,11.6,13.7,999,99,99
"1315",2024,"02","26","16","01",80,3.6,99,99,99,99,999,1017.8,11.8,13.7,999,99,99
"1316",2024,"02","26","17","01",60,5.1,99,99,99,99,999,1018.1,11.9,13.8,999,99,99
"1317",2024,"02","26","18","01",130,6.2,99,99,99,99,999,1018.3,12.4,13.7,999,99,99
"1318",2024,"02","26","19","01",80,4.1,99,99,99,99,999,1017.8,12.4,13.8,999,99,99
"1319",2024,"02","26","20","01",360,3.1,99,99,99,99,999,1017.3,12.8,13.9,999,99,99
"1320",2024,"02","26","21","01",280,2.1,99,99,99,99,999,1017.1,13.6,14.1,999,99,99
"1321",2024,"02","26","22","01",290,4.6,99,99,99,99,999,1016.6,13.4,14.1,999,99,99
"1322",2024,"02","26","22","48",290,5.7,99,99,99,99,999,1016,13.7,14.1,999,99,99
"1323",2024,"02","27","00","01",280,4.1,99,99,99,99,999,1015.3,13.5,14,999,99,99
"1324",2024,"02","27","01","01",280,5.7,99,99,99,99,999,1015.4,13.9,14,999,99,99
"1325",2024,"02","27","02","01",290,7.7,99,99,99,99,999,1015.4,13.6,13.9,999,99,99
"1326",2024,"02","27","03","01",290,11.3,99,99,99,99,999,1015.3,13.4,13.8,999,99,99
"1327",2024,"02","27","04","01",290,11.3,99,99,99,99,999,1015.4,13.2,13.8,999,99,99
"1328",2024,"02","27","05","01",300,11.8,99,99,99,99,999,1015.9,13,13.7,999,99,99
"1329",2024,"02","27","06","01",300,9.3,99,99,99,99,999,1016.5,12.8,13.7,999,99,99
"1330",2024,"02","27","07","01",300,7.7,99,99,99,99,999,1016.7,12.9,13.7,999,99,99
"1331",2024,"02","27","08","01",300,6.2,99,99,99,99,999,1016.7,12.6,13.7,999,99,99
"1332",2024,"02","27","09","01",310,7.2,99,99,99,99,999,1016.9,12.4,13.7,999,99,99
"1333",2024,"02","27","10","01",320,6.7,99,99,99,99,999,1016.9,12.2,13.7,999,99,99
"1334",2024,"02","27","11","01",310,6.7,99,99,99,99,999,1016.7,12.1,13.7,999,99,99
"1335",2024,"02","27","12","01",300,6.2,99,99,99,99,999,1016.8,11.8,13.8,999,99,99
"1336",2024,"02","27","13","01",320,5.7,99,99,99,99,999,1016.9,11.6,13.8,999,99,99
"1337",2024,"02","27","14","01",350,5.1,99,99,99,99,999,1017.1,11.2,13.7,999,99,99
"1338",2024,"02","27","15","01",40,5.7,99,99,99,99,999,1017.3,11.2,13.7,999,99,99
"1339",2024,"02","27","16","01",360,3.6,99,99,99,99,999,1018.4,11.2,13.7,999,99,99
"1340",2024,"02","27","17","01",340,5.1,99,99,99,99,999,1018.8,12,13.6,999,99,99
"1341",2024,"02","27","18","01",280,1.5,99,99,99,99,999,1019.5,12.1,13.7,999,99,99
"1342",2024,"02","27","19","01",290,2.1,99,99,99,99,999,1020,12.5,13.8,999,99,99
"1343",2024,"02","27","20","01",290,1.5,99,99,99,99,999,1019.4,13.2,14,999,99,99
"1344",2024,"02","27","21","01",290,7.7,99,99,99,99,999,1018.5,12.9,14,999,99,99
"1345",2024,"02","27","22","01",300,8.8,99,99,99,99,999,1018,12.9,13.9,999,99,99
"1346",2024,"02","27","23","01",290,10.3,99,99,99,99,999,1017.7,13,13.8,999,99,99
"1347",2024,"02","28","00","01",290,9.3,99,99,99,99,999,1017.4,13.2,13.8,999,99,99
"1348",2024,"02","28","01","01",290,8.2,99,99,99,99,999,1017.3,13.3,13.8,999,99,99
"1349",2024,"02","28","02","01",300,7.7,99,99,99,99,999,1017.4,13.5,13.8,999,99,99
"1350",2024,"02","28","03","01",310,6.2,99,99,99,99,999,1017.6,13.8,13.7,999,99,99
"1351",2024,"02","28","04","01",340,2.1,99,99,99,99,999,1018.2,13.9,13.7,999,99,99
"1352",2024,"02","28","05","01",310,5.1,99,99,99,99,999,1018.6,13.3,13.7,999,99,99
"1353",2024,"02","28","06","01",320,4.6,99,99,99,99,999,1018.9,13.3,13.7,999,99,99
"1354",2024,"02","28","07","01",360,2.6,99,99,99,99,999,1018.9,13.4,13.8,999,99,99
"1355",2024,"02","28","08","01",50,2.1,99,99,99,99,999,1019.1,13.4,13.8,999,99,99
"1356",2024,"02","28","09","01",360,4.1,99,99,99,99,999,1019.1,12.5,13.8,999,99,99
"1357",2024,"02","28","10","01",30,2.6,99,99,99,99,999,1019,12.4,13.8,999,99,99
"1358",2024,"02","28","11","01",60,3.1,99,99,99,99,999,1018.6,12.1,13.7,999,99,99
"1359",2024,"02","28","12","01",70,4.1,99,99,99,99,999,1018.3,11.4,13.7,999,99,99
"1360",2024,"02","28","13","01",60,5.1,99,99,99,99,999,1018.4,11.3,13.7,999,99,99
"1361",2024,"02","28","14","01",80,5.1,99,99,99,99,999,1018.5,10,13.6,999,99,99
"1362",2024,"02","28","15","01",60,6.7,99,99,99,99,999,1018.8,10.5,13.6,999,99,99
"1363",2024,"02","28","16","01",60,6.2,99,99,99,99,999,1019,11.3,13.6,999,99,99
"1364",2024,"02","28","17","01",60,5.7,99,99,99,99,999,1019,11,13.6,999,99,99
"1365",2024,"02","28","18","01",40,5.1,99,99,99,99,999,1019.2,11.3,13.7,999,99,99
"1366",2024,"02","28","19","01",40,3.1,99,99,99,99,999,1019.3,11.9,13.8,999,99,99
"1367",2024,"02","28","20","01",310,4.6,99,99,99,99,999,1019,13,13.8,999,99,99
"1368",2024,"02","28","21","01",280,4.1,99,99,99,99,999,1018.2,13.2,14,999,99,99
"1369",2024,"02","28","22","01",280,5.7,99,99,99,99,999,1017.5,13.5,13.9,999,99,99
"1370",2024,"02","28","22","48",270,7.2,99,99,99,99,999,1017.6,13.5,14,999,99,99
"1371",2024,"02","29","00","01",270,5.1,99,99,99,99,999,1017.3,13.6,14,999,99,99
"1372",2024,"02","29","01","01",280,4.6,99,99,99,99,999,1017.2,13.4,14,999,99,99
"1373",2024,"02","29","02","01",280,4.6,99,99,99,99,999,1017.2,13.1,13.9,999,99,99
"1374",2024,"02","29","03","01",280,4.6,99,99,99,99,999,1017.3,13,13.9,999,99,99
"1375",2024,"02","29","04","01",280,4.6,99,99,99,99,999,1017.6,13,13.9,999,99,99
"1376",2024,"02","29","05","01",270,3.6,99,99,99,99,999,1018,12.9,13.8,999,99,99
"1377",2024,"02","29","06","01",260,4.1,99,99,99,99,999,1018.3,12.7,13.8,999,99,99
"1378",2024,"02","29","07","01",260,3.6,99,99,99,99,999,1018.3,12.5,13.8,999,99,99
"1379",2024,"02","29","08","01",250,4.1,99,99,99,99,999,1018.3,12.4,13.8,999,99,99
"1380",2024,"02","29","09","01",230,2.6,99,99,99,99,999,1018.3,12.3,13.8,999,99,99
"1381",2024,"02","29","10","01",250,3.6,99,99,99,99,999,1018.3,12,13.8,999,99,99
"1382",2024,"02","29","11","01",240,4.1,99,99,99,99,999,1018.1,11.7,13.7,999,99,99
"1383",2024,"02","29","12","01",230,3.1,99,99,99,99,999,1018.8,10.9,13.7,999,99,99
"1384",2024,"02","29","13","01",220,5.7,99,99,99,99,999,1018.8,11.1,13.8,999,99,99
"1385",2024,"02","29","14","01",200,6.2,99,99,99,99,999,1019.1,11.8,13.7,999,99,99
"1386",2024,"02","29","15","01",200,6.2,99,99,99,99,999,1018.7,12.4,13.8,999,99,99
"1387",2024,"02","29","16","01",180,7.2,99,99,99,99,999,1018.9,12.7,13.8,999,99,99
"1388",2024,"02","29","17","01",200,8.2,99,99,99,99,999,1019.1,12,13.8,999,99,99
"1389",2024,"02","29","18","01",180,10.3,99,99,99,99,999,1019.1,12.6,13.8,999,99,99
"1390",2024,"02","29","19","01",180,11.3,99,99,99,99,999,1019.3,12.9,13.8,999,99,99
"1391",2024,"02","29","20","01",180,13.9,99,99,99,99,999,1019,13.2,13.8,999,99,99
"1392",2024,"02","29","21","01",180,14.4,99,99,99,99,999,1018.4,13,13.8,999,99,99
"1393",2024,"02","29","22","01",180,11.3,99,99,99,99,999,1017.8,12.8,13.8,999,99,99
"1394",2024,"02","29","23","01",180,14.9,99,99,99,99,999,1017.7,12.6,13.8,999,99,99
"1395",2024,"03","01","00","01",180,13.9,99,99,99,99,999,1017.3,12.8,13.8,999,99,99
"1396",2024,"03","01","01","01",180,9.8,99,99,99,99,999,1017.1,13.1,13.8,999,99,99
"1397",2024,"03","01","02","01",190,10.8,99,99,99,99,999,1017,13.2,13.8,999,99,99
"1398",2024,"03","01","03","01",180,10.3,99,99,99,99,999,1017.3,13.1,13.8,999,99,99
"1399",2024,"03","01","04","01",240,9.3,99,99,99,99,999,1017.9,12.8,13.8,999,99,99
"1400",2024,"03","01","05","01",270,6.7,99,99,99,99,999,1018.1,11.8,13.8,999,99,99
